date;Region;Regionsnummer;time_series
25.07.2024;Region Hall - Wattens;R60;1010
26.07.2024;Region Hall - Wattens;R60;1102
27.07.2024;Region Hall - Wattens;R60;1376
28.07.2024;Region Hall - Wattens;R60;973
29.07.2024;Region Hall - Wattens;R60;1034
30.07.2024;Region Hall - Wattens;R60;1049
31.07.2024;Region Hall - Wattens;R60;1148
01.08.2024;Region Hall - Wattens;R60;1171
02.08.2024;Region Hall - Wattens;R60;1214
03.08.2024;Region Hall - Wattens;R60;1218
04.08.2024;Region Hall - Wattens;R60;1091
05.08.2024;Region Hall - Wattens;R60;1081
06.08.2024;Region Hall - Wattens;R60;1159
07.08.2024;Region Hall - Wattens;R60;1162
08.08.2024;Region Hall - Wattens;R60;1041
09.08.2024;Region Hall - Wattens;R60;1125
10.08.2024;Region Hall - Wattens;R60;1194
11.08.2024;Region Hall - Wattens;R60;1060
12.08.2024;Region Hall - Wattens;R60;1059
13.08.2024;Region Hall - Wattens;R60;1033
14.08.2024;Region Hall - Wattens;R60;1140
15.08.2024;Region Hall - Wattens;R60;1108
16.08.2024;Region Hall - Wattens;R60;1138
17.08.2024;Region Hall - Wattens;R60;1225
18.08.2024;Region Hall - Wattens;R60;989
19.08.2024;Region Hall - Wattens;R60;942
20.08.2024;Region Hall - Wattens;R60;971
21.08.2024;Region Hall - Wattens;R60;934
22.08.2024;Region Hall - Wattens;R60;892
23.08.2024;Region Hall - Wattens;R60;1189
24.08.2024;Region Hall - Wattens;R60;1287
25.08.2024;Region Hall - Wattens;R60;868
26.08.2024;Region Hall - Wattens;R60;842
27.08.2024;Region Hall - Wattens;R60;894
28.08.2024;Region Hall - Wattens;R60;830
29.08.2024;Region Hall - Wattens;R60;866
30.08.2024;Region Hall - Wattens;R60;1002
31.08.2024;Region Hall - Wattens;R60;895
01.09.2024;Region Hall - Wattens;R60;642
02.09.2024;Region Hall - Wattens;R60;672
03.09.2024;Region Hall - Wattens;R60;710
04.09.2024;Region Hall - Wattens;R60;697
05.09.2024;Region Hall - Wattens;R60;698
06.09.2024;Region Hall - Wattens;R60;731
07.09.2024;Region Hall - Wattens;R60;866
08.09.2024;Region Hall - Wattens;R60;700
09.09.2024;Region Hall - Wattens;R60;737
10.09.2024;Region Hall - Wattens;R60;688
11.09.2024;Region Hall - Wattens;R60;726
12.09.2024;Region Hall - Wattens;R60;647
13.09.2024;Region Hall - Wattens;R60;643
14.09.2024;Region Hall - Wattens;R60;653
15.09.2024;Region Hall - Wattens;R60;596
16.09.2024;Region Hall - Wattens;R60;618
17.09.2024;Region Hall - Wattens;R60;640
18.09.2024;Region Hall - Wattens;R60;660
19.09.2024;Region Hall - Wattens;R60;624
20.09.2024;Region Hall - Wattens;R60;688
21.09.2024;Region Hall - Wattens;R60;775
22.09.2024;Region Hall - Wattens;R60;660
23.09.2024;Region Hall - Wattens;R60;719
24.09.2024;Region Hall - Wattens;R60;723
25.09.2024;Region Hall - Wattens;R60;755
26.09.2024;Region Hall - Wattens;R60;820
27.09.2024;Region Hall - Wattens;R60;732
28.09.2024;Region Hall - Wattens;R60;888
29.09.2024;Region Hall - Wattens;R60;765
30.09.2024;Region Hall - Wattens;R60;806
01.10.2024;Region Hall - Wattens;R60;727
02.10.2024;Region Hall - Wattens;R60;738
03.10.2024;Region Hall - Wattens;R60;816
04.10.2024;Region Hall - Wattens;R60;715
05.10.2024;Region Hall - Wattens;R60;764
06.10.2024;Region Hall - Wattens;R60;598
07.10.2024;Region Hall - Wattens;R60;633
08.10.2024;Region Hall - Wattens;R60;642
09.10.2024;Region Hall - Wattens;R60;687
10.10.2024;Region Hall - Wattens;R60;615
11.10.2024;Region Hall - Wattens;R60;599
12.10.2024;Region Hall - Wattens;R60;612
13.10.2024;Region Hall - Wattens;R60;598
14.10.2024;Region Hall - Wattens;R60;657
15.10.2024;Region Hall - Wattens;R60;617
16.10.2024;Region Hall - Wattens;R60;659
17.10.2024;Region Hall - Wattens;R60;669
18.10.2024;Region Hall - Wattens;R60;618
19.10.2024;Region Hall - Wattens;R60;636
20.10.2024;Region Hall - Wattens;R60;554
21.10.2024;Region Hall - Wattens;R60;619
22.10.2024;Region Hall - Wattens;R60;499
23.10.2024;Region Hall - Wattens;R60;509
24.10.2024;Region Hall - Wattens;R60;518
25.10.2024;Region Hall - Wattens;R60;643
26.10.2024;Region Hall - Wattens;R60;731
27.10.2024;Region Hall - Wattens;R60;479
28.10.2024;Region Hall - Wattens;R60;472
29.10.2024;Region Hall - Wattens;R60;550
30.10.2024;Region Hall - Wattens;R60;423
31.10.2024;Region Hall - Wattens;R60;546
01.11.2024;Region Hall - Wattens;R60;580
02.11.2024;Region Hall - Wattens;R60;567
03.11.2024;Region Hall - Wattens;R60;486
04.11.2024;Region Hall - Wattens;R60;547
05.11.2024;Region Hall - Wattens;R60;504
06.11.2024;Region Hall - Wattens;R60;525
07.11.2024;Region Hall - Wattens;R60;534
08.11.2024;Region Hall - Wattens;R60;404
09.11.2024;Region Hall - Wattens;R60;406
10.11.2024;Region Hall - Wattens;R60;534
11.11.2024;Region Hall - Wattens;R60;540
12.11.2024;Region Hall - Wattens;R60;510
13.11.2024;Region Hall - Wattens;R60;598
14.11.2024;Region Hall - Wattens;R60;537
15.11.2024;Region Hall - Wattens;R60;547
16.11.2024;Region Hall - Wattens;R60;517
17.11.2024;Region Hall - Wattens;R60;508
18.11.2024;Region Hall - Wattens;R60;524
19.11.2024;Region Hall - Wattens;R60;520
20.11.2024;Region Hall - Wattens;R60;516
21.11.2024;Region Hall - Wattens;R60;545
22.11.2024;Region Hall - Wattens;R60;515
23.11.2024;Region Hall - Wattens;R60;539
24.11.2024;Region Hall - Wattens;R60;496
25.11.2024;Region Hall - Wattens;R60;604
26.11.2024;Region Hall - Wattens;R60;602
27.11.2024;Region Hall - Wattens;R60;601
28.11.2024;Region Hall - Wattens;R60;617
29.11.2024;Region Hall - Wattens;R60;626
30.11.2024;Region Hall - Wattens;R60;506
01.12.2024;Region Hall - Wattens;R60;651
02.12.2024;Region Hall - Wattens;R60;680
03.12.2024;Region Hall - Wattens;R60;699
04.12.2024;Region Hall - Wattens;R60;746
05.12.2024;Region Hall - Wattens;R60;763
06.12.2024;Region Hall - Wattens;R60;649
07.12.2024;Region Hall - Wattens;R60;676
08.12.2024;Region Hall - Wattens;R60;628
09.12.2024;Region Hall - Wattens;R60;639
10.12.2024;Region Hall - Wattens;R60;651
11.12.2024;Region Hall - Wattens;R60;669
12.12.2024;Region Hall - Wattens;R60;671
13.12.2024;Region Hall - Wattens;R60;686
14.12.2024;Region Hall - Wattens;R60;602
15.12.2024;Region Hall - Wattens;R60;596
16.12.2024;Region Hall - Wattens;R60;640
17.12.2024;Region Hall - Wattens;R60;633
18.12.2024;Region Hall - Wattens;R60;611
19.12.2024;Region Hall - Wattens;R60;658
20.12.2024;Region Hall - Wattens;R60;604
21.12.2024;Region Hall - Wattens;R60;652
22.12.2024;Region Hall - Wattens;R60;590
23.12.2024;Region Hall - Wattens;R60;557
24.12.2024;Region Hall - Wattens;R60;806
25.12.2024;Region Hall - Wattens;R60;718
26.12.2024;Region Hall - Wattens;R60;749
27.12.2024;Region Hall - Wattens;R60;816
28.12.2024;Region Hall - Wattens;R60;862
29.12.2024;Region Hall - Wattens;R60;824
30.12.2024;Region Hall - Wattens;R60;807
31.12.2024;Region Hall - Wattens;R60;807
01.01.2022;Region Villach;R61;3154
02.01.2022;Region Villach;R61;3003
03.01.2022;Region Villach;R61;3039
04.01.2022;Region Villach;R61;2999
05.01.2022;Region Villach;R61;3429
06.01.2022;Region Villach;R61;2755
07.01.2022;Region Villach;R61;2347
08.01.2022;Region Villach;R61;1329
09.01.2022;Region Villach;R61;1575
10.01.2022;Region Villach;R61;1935
11.01.2022;Region Villach;R61;1241
12.01.2022;Region Villach;R61;1466
13.01.2022;Region Villach;R61;1618
14.01.2022;Region Villach;R61;1208
15.01.2022;Region Villach;R61;1081
16.01.2022;Region Villach;R61;1452
17.01.2022;Region Villach;R61;1784
18.01.2022;Region Villach;R61;1768
19.01.2022;Region Villach;R61;1810
20.01.2022;Region Villach;R61;1779
21.01.2022;Region Villach;R61;1333
22.01.2022;Region Villach;R61;1116
23.01.2022;Region Villach;R61;1678
24.01.2022;Region Villach;R61;1267
25.01.2022;Region Villach;R61;1137
26.01.2022;Region Villach;R61;1386
27.01.2022;Region Villach;R61;1459
28.01.2022;Region Villach;R61;1396
29.01.2022;Region Villach;R61;1434
30.01.2022;Region Villach;R61;1643
31.01.2022;Region Villach;R61;1519
01.02.2022;Region Villach;R61;2105
02.02.2022;Region Villach;R61;2241
03.02.2022;Region Villach;R61;2287
04.02.2022;Region Villach;R61;2173
05.02.2022;Region Villach;R61;1973
06.02.2022;Region Villach;R61;2255
07.02.2022;Region Villach;R61;2849
08.02.2022;Region Villach;R61;2530
09.02.2022;Region Villach;R61;2529
10.02.2022;Region Villach;R61;2516
11.02.2022;Region Villach;R61;2131
12.02.2022;Region Villach;R61;1933
13.02.2022;Region Villach;R61;1896
14.02.2022;Region Villach;R61;2239
15.02.2022;Region Villach;R61;2343
16.02.2022;Region Villach;R61;2303
17.02.2022;Region Villach;R61;2307
18.02.2022;Region Villach;R61;2271
19.02.2022;Region Villach;R61;2224
20.02.2022;Region Villach;R61;2401
21.02.2022;Region Villach;R61;3193
22.02.2022;Region Villach;R61;3310
23.02.2022;Region Villach;R61;3139
24.02.2022;Region Villach;R61;3138
25.02.2022;Region Villach;R61;2734
26.02.2022;Region Villach;R61;2765
27.02.2022;Region Villach;R61;2907
28.02.2022;Region Villach;R61;3055
01.03.2022;Region Villach;R61;2679
02.03.2022;Region Villach;R61;2696
03.03.2022;Region Villach;R61;2501
04.03.2022;Region Villach;R61;2316
05.03.2022;Region Villach;R61;2077
06.03.2022;Region Villach;R61;1727
07.03.2022;Region Villach;R61;2217
08.03.2022;Region Villach;R61;2067
09.03.2022;Region Villach;R61;2011
10.03.2022;Region Villach;R61;1970
11.03.2022;Region Villach;R61;2121
12.03.2022;Region Villach;R61;1904
13.03.2022;Region Villach;R61;1745
14.03.2022;Region Villach;R61;2011
15.03.2022;Region Villach;R61;1952
16.03.2022;Region Villach;R61;1858
17.03.2022;Region Villach;R61;1755
18.03.2022;Region Villach;R61;1728
19.03.2022;Region Villach;R61;1546
20.03.2022;Region Villach;R61;1455
21.03.2022;Region Villach;R61;1880
22.03.2022;Region Villach;R61;1779
23.03.2022;Region Villach;R61;1977
24.03.2022;Region Villach;R61;1856
25.03.2022;Region Villach;R61;1916
26.03.2022;Region Villach;R61;1573
27.03.2022;Region Villach;R61;1646
28.03.2022;Region Villach;R61;1947
29.03.2022;Region Villach;R61;1912
30.03.2022;Region Villach;R61;1930
31.03.2022;Region Villach;R61;1822
01.04.2022;Region Villach;R61;1330
02.04.2022;Region Villach;R61;1370
03.04.2022;Region Villach;R61;1329
04.04.2022;Region Villach;R61;1550
05.04.2022;Region Villach;R61;1910
06.04.2022;Region Villach;R61;1602
07.04.2022;Region Villach;R61;1596
08.04.2022;Region Villach;R61;1513
09.04.2022;Region Villach;R61;1350
10.04.2022;Region Villach;R61;1391
11.04.2022;Region Villach;R61;1630
12.04.2022;Region Villach;R61;1696
13.04.2022;Region Villach;R61;1935
14.04.2022;Region Villach;R61;2216
15.04.2022;Region Villach;R61;2510
16.04.2022;Region Villach;R61;2503
17.04.2022;Region Villach;R61;2374
18.04.2022;Region Villach;R61;1862
19.04.2022;Region Villach;R61;1918
20.04.2022;Region Villach;R61;1986
21.04.2022;Region Villach;R61;1926
22.04.2022;Region Villach;R61;1840
23.04.2022;Region Villach;R61;1619
24.04.2022;Region Villach;R61;1671
25.04.2022;Region Villach;R61;1831
26.04.2022;Region Villach;R61;1740
27.04.2022;Region Villach;R61;1723
28.04.2022;Region Villach;R61;1540
29.04.2022;Region Villach;R61;1541
30.04.2022;Region Villach;R61;1417
01.05.2022;Region Villach;R61;2315
02.05.2022;Region Villach;R61;2960
03.05.2022;Region Villach;R61;2899
04.05.2022;Region Villach;R61;2764
05.05.2022;Region Villach;R61;2734
06.05.2022;Region Villach;R61;2732
07.05.2022;Region Villach;R61;2729
08.05.2022;Region Villach;R61;2595
09.05.2022;Region Villach;R61;2976
10.05.2022;Region Villach;R61;2887
11.05.2022;Region Villach;R61;3419
12.05.2022;Region Villach;R61;3657
13.05.2022;Region Villach;R61;4113
14.05.2022;Region Villach;R61;4557
15.05.2022;Region Villach;R61;3406
16.05.2022;Region Villach;R61;3609
17.05.2022;Region Villach;R61;4447
18.05.2022;Region Villach;R61;4102
19.05.2022;Region Villach;R61;4849
20.05.2022;Region Villach;R61;4889
21.05.2022;Region Villach;R61;4545
22.05.2022;Region Villach;R61;3688
23.05.2022;Region Villach;R61;4249
24.05.2022;Region Villach;R61;4777
25.05.2022;Region Villach;R61;5391
26.05.2022;Region Villach;R61;6949
27.05.2022;Region Villach;R61;6202
28.05.2022;Region Villach;R61;6197
29.05.2022;Region Villach;R61;3852
30.05.2022;Region Villach;R61;4265
31.05.2022;Region Villach;R61;4394
01.06.2022;Region Villach;R61;4340
02.06.2022;Region Villach;R61;4790
03.06.2022;Region Villach;R61;5521
04.06.2022;Region Villach;R61;5460
05.06.2022;Region Villach;R61;5726
06.06.2022;Region Villach;R61;5350
07.06.2022;Region Villach;R61;5319
08.06.2022;Region Villach;R61;5006
09.06.2022;Region Villach;R61;5765
10.06.2022;Region Villach;R61;6055
11.06.2022;Region Villach;R61;5717
12.06.2022;Region Villach;R61;5450
13.06.2022;Region Villach;R61;5847
14.06.2022;Region Villach;R61;6477
15.06.2022;Region Villach;R61;7185
16.06.2022;Region Villach;R61;7614
17.06.2022;Region Villach;R61;7869
18.06.2022;Region Villach;R61;8933
19.06.2022;Region Villach;R61;6007
20.06.2022;Region Villach;R61;5938
21.06.2022;Region Villach;R61;6016
22.06.2022;Region Villach;R61;5881
23.06.2022;Region Villach;R61;6375
24.06.2022;Region Villach;R61;6349
25.06.2022;Region Villach;R61;7428
26.06.2022;Region Villach;R61;7176
27.06.2022;Region Villach;R61;8142
28.06.2022;Region Villach;R61;8413
29.06.2022;Region Villach;R61;7208
30.06.2022;Region Villach;R61;8493
01.07.2022;Region Villach;R61;8875
02.07.2022;Region Villach;R61;7243
03.07.2022;Region Villach;R61;7128
04.07.2022;Region Villach;R61;4291
05.07.2022;Region Villach;R61;6422
06.07.2022;Region Villach;R61;7800
07.07.2022;Region Villach;R61;7156
08.07.2022;Region Villach;R61;7453
09.07.2022;Region Villach;R61;6788
10.07.2022;Region Villach;R61;6960
11.07.2022;Region Villach;R61;8014
12.07.2022;Region Villach;R61;8083
13.07.2022;Region Villach;R61;8324
14.07.2022;Region Villach;R61;9499
15.07.2022;Region Villach;R61;8897
16.07.2022;Region Villach;R61;9305
17.07.2022;Region Villach;R61;9575
18.07.2022;Region Villach;R61;10004
19.07.2022;Region Villach;R61;10339
20.07.2022;Region Villach;R61;10131
21.07.2022;Region Villach;R61;10503
22.07.2022;Region Villach;R61;11333
23.07.2022;Region Villach;R61;10832
24.07.2022;Region Villach;R61;11418
25.07.2022;Region Villach;R61;11750
26.07.2022;Region Villach;R61;11771
27.07.2022;Region Villach;R61;12058
28.07.2022;Region Villach;R61;12318
29.07.2022;Region Villach;R61;14179
30.07.2022;Region Villach;R61;13863
31.07.2022;Region Villach;R61;13405
01.08.2022;Region Villach;R61;12900
02.08.2022;Region Villach;R61;14188
03.08.2022;Region Villach;R61;14700
04.08.2022;Region Villach;R61;12860
05.08.2022;Region Villach;R61;13138
06.08.2022;Region Villach;R61;12761
07.08.2022;Region Villach;R61;10659
08.08.2022;Region Villach;R61;10593
09.08.2022;Region Villach;R61;10902
10.08.2022;Region Villach;R61;10688
11.08.2022;Region Villach;R61;11432
12.08.2022;Region Villach;R61;11336
13.08.2022;Region Villach;R61;11073
14.08.2022;Region Villach;R61;10508
15.08.2022;Region Villach;R61;10656
16.08.2022;Region Villach;R61;11328
17.08.2022;Region Villach;R61;11229
18.08.2022;Region Villach;R61;10947
19.08.2022;Region Villach;R61;10163
20.08.2022;Region Villach;R61;9682
21.08.2022;Region Villach;R61;9214
22.08.2022;Region Villach;R61;9298
23.08.2022;Region Villach;R61;9506
24.08.2022;Region Villach;R61;9403
25.08.2022;Region Villach;R61;10727
26.08.2022;Region Villach;R61;10150
27.08.2022;Region Villach;R61;9911
28.08.2022;Region Villach;R61;7540
29.08.2022;Region Villach;R61;7177
30.08.2022;Region Villach;R61;7474
31.08.2022;Region Villach;R61;9523
01.09.2022;Region Villach;R61;12489
02.09.2022;Region Villach;R61;8627
03.09.2022;Region Villach;R61;8327
04.09.2022;Region Villach;R61;7075
05.09.2022;Region Villach;R61;7959
06.09.2022;Region Villach;R61;8369
07.09.2022;Region Villach;R61;8896
08.09.2022;Region Villach;R61;9564
09.09.2022;Region Villach;R61;9611
10.09.2022;Region Villach;R61;7847
11.09.2022;Region Villach;R61;4691
12.09.2022;Region Villach;R61;4809
13.09.2022;Region Villach;R61;5107
14.09.2022;Region Villach;R61;5365
15.09.2022;Region Villach;R61;4895
16.09.2022;Region Villach;R61;5347
17.09.2022;Region Villach;R61;5014
18.09.2022;Region Villach;R61;3871
19.09.2022;Region Villach;R61;3833
20.09.2022;Region Villach;R61;4146
21.09.2022;Region Villach;R61;4475
22.09.2022;Region Villach;R61;4609
23.09.2022;Region Villach;R61;3885
24.09.2022;Region Villach;R61;3535
25.09.2022;Region Villach;R61;3561
26.09.2022;Region Villach;R61;3609
27.09.2022;Region Villach;R61;3428
28.09.2022;Region Villach;R61;3690
29.09.2022;Region Villach;R61;3673
30.09.2022;Region Villach;R61;3175
01.10.2022;Region Villach;R61;3692
02.10.2022;Region Villach;R61;4014
03.10.2022;Region Villach;R61;4123
04.10.2022;Region Villach;R61;3995
05.10.2022;Region Villach;R61;3894
06.10.2022;Region Villach;R61;3597
07.10.2022;Region Villach;R61;2803
08.10.2022;Region Villach;R61;2591
09.10.2022;Region Villach;R61;2583
10.10.2022;Region Villach;R61;2934
11.10.2022;Region Villach;R61;2978
12.10.2022;Region Villach;R61;3138
13.10.2022;Region Villach;R61;3109
14.10.2022;Region Villach;R61;2099
15.10.2022;Region Villach;R61;1960
16.10.2022;Region Villach;R61;2534
17.10.2022;Region Villach;R61;2955
18.10.2022;Region Villach;R61;2954
19.10.2022;Region Villach;R61;3006
20.10.2022;Region Villach;R61;1712
21.10.2022;Region Villach;R61;1980
22.10.2022;Region Villach;R61;1829
23.10.2022;Region Villach;R61;2338
24.10.2022;Region Villach;R61;2860
25.10.2022;Region Villach;R61;1851
26.10.2022;Region Villach;R61;2664
27.10.2022;Region Villach;R61;2685
28.10.2022;Region Villach;R61;2522
29.10.2022;Region Villach;R61;2422
30.10.2022;Region Villach;R61;2587
31.10.2022;Region Villach;R61;2096
01.11.2022;Region Villach;R61;2004
02.11.2022;Region Villach;R61;2054
03.11.2022;Region Villach;R61;1896
04.11.2022;Region Villach;R61;1434
05.11.2022;Region Villach;R61;1258
06.11.2022;Region Villach;R61;1454
07.11.2022;Region Villach;R61;1925
08.11.2022;Region Villach;R61;1919
09.11.2022;Region Villach;R61;1738
10.11.2022;Region Villach;R61;1715
11.11.2022;Region Villach;R61;1323
12.11.2022;Region Villach;R61;1184
13.11.2022;Region Villach;R61;1361
14.11.2022;Region Villach;R61;1668
15.11.2022;Region Villach;R61;1802
16.11.2022;Region Villach;R61;1947
17.11.2022;Region Villach;R61;1876
18.11.2022;Region Villach;R61;1479
19.11.2022;Region Villach;R61;1020
20.11.2022;Region Villach;R61;1606
21.11.2022;Region Villach;R61;1860
22.11.2022;Region Villach;R61;2094
23.11.2022;Region Villach;R61;2216
24.11.2022;Region Villach;R61;2303
25.11.2022;Region Villach;R61;1693
26.11.2022;Region Villach;R61;1535
27.11.2022;Region Villach;R61;1704
28.11.2022;Region Villach;R61;2223
29.11.2022;Region Villach;R61;2333
30.11.2022;Region Villach;R61;1978
01.12.2022;Region Villach;R61;2029
02.12.2022;Region Villach;R61;1984
03.12.2022;Region Villach;R61;1650
04.12.2022;Region Villach;R61;1673
05.12.2022;Region Villach;R61;2256
06.12.2022;Region Villach;R61;2260
07.12.2022;Region Villach;R61;2435
08.12.2022;Region Villach;R61;2261
09.12.2022;Region Villach;R61;2362
10.12.2022;Region Villach;R61;2028
11.12.2022;Region Villach;R61;1650
12.12.2022;Region Villach;R61;1874
13.12.2022;Region Villach;R61;2005
14.12.2022;Region Villach;R61;1996
15.12.2022;Region Villach;R61;1934
16.12.2022;Region Villach;R61;1954
17.12.2022;Region Villach;R61;1838
18.12.2022;Region Villach;R61;1542
19.12.2022;Region Villach;R61;1969
20.12.2022;Region Villach;R61;2020
21.12.2022;Region Villach;R61;1987
22.12.2022;Region Villach;R61;2123
23.12.2022;Region Villach;R61;2386
24.12.2022;Region Villach;R61;2682
25.12.2022;Region Villach;R61;3120
26.12.2022;Region Villach;R61;3846
27.12.2022;Region Villach;R61;4556
28.12.2022;Region Villach;R61;5110
29.12.2022;Region Villach;R61;5286
30.12.2022;Region Villach;R61;5463
31.12.2022;Region Villach;R61;5234
01.01.2023;Region Villach;R61;6471
02.01.2023;Region Villach;R61;5766
03.01.2023;Region Villach;R61;5669
04.01.2023;Region Villach;R61;5220
05.01.2023;Region Villach;R61;4697
06.01.2023;Region Villach;R61;4248
07.01.2023;Region Villach;R61;3028
08.01.2023;Region Villach;R61;2141
09.01.2023;Region Villach;R61;2409
10.01.2023;Region Villach;R61;2587
11.01.2023;Region Villach;R61;2680
12.01.2023;Region Villach;R61;2611
13.01.2023;Region Villach;R61;2740
14.01.2023;Region Villach;R61;2576
15.01.2023;Region Villach;R61;2384
16.01.2023;Region Villach;R61;2826
17.01.2023;Region Villach;R61;2783
18.01.2023;Region Villach;R61;2683
19.01.2023;Region Villach;R61;2784
20.01.2023;Region Villach;R61;2708
21.01.2023;Region Villach;R61;2574
22.01.2023;Region Villach;R61;2397
23.01.2023;Region Villach;R61;3101
24.01.2023;Region Villach;R61;3130
25.01.2023;Region Villach;R61;3145
26.01.2023;Region Villach;R61;3248
27.01.2023;Region Villach;R61;3164
28.01.2023;Region Villach;R61;3338
29.01.2023;Region Villach;R61;2896
30.01.2023;Region Villach;R61;3371
31.01.2023;Region Villach;R61;3368
01.02.2023;Region Villach;R61;3446
02.02.2023;Region Villach;R61;3558
03.02.2023;Region Villach;R61;3481
04.02.2023;Region Villach;R61;3139
05.02.2023;Region Villach;R61;3184
06.02.2023;Region Villach;R61;3786
07.02.2023;Region Villach;R61;4259
08.02.2023;Region Villach;R61;4348
09.02.2023;Region Villach;R61;4462
10.02.2023;Region Villach;R61;3510
11.02.2023;Region Villach;R61;3301
12.02.2023;Region Villach;R61;2882
13.02.2023;Region Villach;R61;3256
14.02.2023;Region Villach;R61;3455
15.02.2023;Region Villach;R61;3604
16.02.2023;Region Villach;R61;3561
17.02.2023;Region Villach;R61;4121
18.02.2023;Region Villach;R61;4665
19.02.2023;Region Villach;R61;4948
20.02.2023;Region Villach;R61;5519
21.02.2023;Region Villach;R61;5202
22.02.2023;Region Villach;R61;5366
23.02.2023;Region Villach;R61;5666
24.02.2023;Region Villach;R61;4409
25.02.2023;Region Villach;R61;3963
26.02.2023;Region Villach;R61;3567
27.02.2023;Region Villach;R61;3819
28.02.2023;Region Villach;R61;3642
01.03.2023;Region Villach;R61;3087
02.03.2023;Region Villach;R61;2825
03.03.2023;Region Villach;R61;2854
04.03.2023;Region Villach;R61;2550
05.03.2023;Region Villach;R61;2070
06.03.2023;Region Villach;R61;2357
07.03.2023;Region Villach;R61;2534
08.03.2023;Region Villach;R61;2480
09.03.2023;Region Villach;R61;2440
10.03.2023;Region Villach;R61;2275
11.03.2023;Region Villach;R61;2067
12.03.2023;Region Villach;R61;1807
13.03.2023;Region Villach;R61;2207
14.03.2023;Region Villach;R61;2177
15.03.2023;Region Villach;R61;2024
16.03.2023;Region Villach;R61;2029
17.03.2023;Region Villach;R61;2117
18.03.2023;Region Villach;R61;1895
19.03.2023;Region Villach;R61;1817
20.03.2023;Region Villach;R61;2205
21.03.2023;Region Villach;R61;2569
22.03.2023;Region Villach;R61;2170
23.03.2023;Region Villach;R61;2083
24.03.2023;Region Villach;R61;2000
25.03.2023;Region Villach;R61;1747
26.03.2023;Region Villach;R61;1849
27.03.2023;Region Villach;R61;2198
28.03.2023;Region Villach;R61;2414
29.03.2023;Region Villach;R61;2624
30.03.2023;Region Villach;R61;2669
31.03.2023;Region Villach;R61;2479
01.04.2023;Region Villach;R61;1804
02.04.2023;Region Villach;R61;1918
03.04.2023;Region Villach;R61;2189
04.04.2023;Region Villach;R61;2418
05.04.2023;Region Villach;R61;2785
06.04.2023;Region Villach;R61;3328
07.04.2023;Region Villach;R61;3223
08.04.2023;Region Villach;R61;2902
09.04.2023;Region Villach;R61;2925
10.04.2023;Region Villach;R61;2606
11.04.2023;Region Villach;R61;2540
12.04.2023;Region Villach;R61;2432
13.04.2023;Region Villach;R61;2270
14.04.2023;Region Villach;R61;1591
15.04.2023;Region Villach;R61;1252
16.04.2023;Region Villach;R61;1481
17.04.2023;Region Villach;R61;1778
18.04.2023;Region Villach;R61;2181
19.04.2023;Region Villach;R61;1779
20.04.2023;Region Villach;R61;1832
21.04.2023;Region Villach;R61;1547
22.04.2023;Region Villach;R61;1523
23.04.2023;Region Villach;R61;2001
24.04.2023;Region Villach;R61;2278
25.04.2023;Region Villach;R61;2451
26.04.2023;Region Villach;R61;2258
27.04.2023;Region Villach;R61;2461
28.04.2023;Region Villach;R61;2108
29.04.2023;Region Villach;R61;2087
30.04.2023;Region Villach;R61;2185
01.05.2023;Region Villach;R61;2603
02.05.2023;Region Villach;R61;3121
03.05.2023;Region Villach;R61;3177
04.05.2023;Region Villach;R61;3479
05.05.2023;Region Villach;R61;2801
06.05.2023;Region Villach;R61;2142
07.05.2023;Region Villach;R61;2903
08.05.2023;Region Villach;R61;3113
09.05.2023;Region Villach;R61;3346
10.05.2023;Region Villach;R61;3262
11.05.2023;Region Villach;R61;3314
12.05.2023;Region Villach;R61;3222
13.05.2023;Region Villach;R61;2615
14.05.2023;Region Villach;R61;2633
15.05.2023;Region Villach;R61;3234
16.05.2023;Region Villach;R61;3499
17.05.2023;Region Villach;R61;2847
18.05.2023;Region Villach;R61;4167
19.05.2023;Region Villach;R61;4288
20.05.2023;Region Villach;R61;4888
21.05.2023;Region Villach;R61;3596
22.05.2023;Region Villach;R61;3987
23.05.2023;Region Villach;R61;4125
24.05.2023;Region Villach;R61;4204
25.05.2023;Region Villach;R61;4825
26.05.2023;Region Villach;R61;5236
27.05.2023;Region Villach;R61;5113
28.05.2023;Region Villach;R61;5371
29.05.2023;Region Villach;R61;5441
30.05.2023;Region Villach;R61;5136
31.05.2023;Region Villach;R61;5298
01.06.2023;Region Villach;R61;6070
02.06.2023;Region Villach;R61;5858
03.06.2023;Region Villach;R61;4917
04.06.2023;Region Villach;R61;4907
05.06.2023;Region Villach;R61;5330
06.06.2023;Region Villach;R61;5151
07.06.2023;Region Villach;R61;4954
08.06.2023;Region Villach;R61;6411
09.06.2023;Region Villach;R61;6483
10.06.2023;Region Villach;R61;7071
11.06.2023;Region Villach;R61;5162
12.06.2023;Region Villach;R61;5347
13.06.2023;Region Villach;R61;4455
14.06.2023;Region Villach;R61;4833
15.06.2023;Region Villach;R61;5548
16.06.2023;Region Villach;R61;5763
17.06.2023;Region Villach;R61;5941
18.06.2023;Region Villach;R61;5741
19.06.2023;Region Villach;R61;6266
20.06.2023;Region Villach;R61;6783
21.06.2023;Region Villach;R61;6447
22.06.2023;Region Villach;R61;7301
23.06.2023;Region Villach;R61;7340
24.06.2023;Region Villach;R61;7794
